mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,obj,thrust,cost_grid,max_fuel
76818.8180756787,220.993,54502.21198303411,-26928.14873271029,3026.268737518635,52.420703526400516,4.208376460029863,9929.0,0.82,523.5716,3000.0,295.3679,1.8492487906365522,EIN605P_1588,fuel,121921.79058764345,0.009057230306858143,False
76778.00351102829,243.0923,49143.34547738932,-24387.252436599178,3363.0621115098897,52.44406359701052,4.129733035722609,11034.0,0.82,521.4327,3000.0,295.3258,1.8410276199907163,EIN605P_1588,fuel,119235.32607516446,0.00766738040142291,False
76737.37251232959,265.1916,43804.674635353076,-21860.73354944545,3699.8554855011294,52.467240525863,4.05130246767159,12139.0,0.82,519.2849,3000.0,295.3057,1.8319695643099607,EIN605P_1588,fuel,116671.52344464281,0.006574526003363507,False
76696.9420459602,287.2909,38487.2736655905,-19346.56353735862,4036.648859492351,52.49025296827416,3.9731020532225143,13244.0,0.82,517.1282,3000.0,295.2563,1.822131348473859,EIN605P_1588,fuel,114228.61954832301,0.005704267127352357,False
76656.72757928526,309.3902,33189.96457004874,-16847.479668043154,4373.442233483559,52.513076901416866,3.8951152308129853,14349.0,0.82,514.9625,3000.0,295.224,1.8115865976680066,EIN605P_1588,fuel,111904.96374114306,0.005032750668973942,False
76616.74272694494,331.4895,27913.60463936589,-14361.915408761437,4710.235607474744,52.53572685547802,3.817356027520323,15454.0,0.82,512.7876,3000.0,295.223,1.8004233365341495,EIN605P_1588,fuel,109699.03097660797,0.004502116318276508,False
76576.99895226194,353.5888,22659.65474473737,-11887.018578463316,5047.028981465907,52.55822893125993,3.7398474103180077,16558.0,0.82,510.6035,3000.0,295.1833,1.788750885892854,EIN605P_1588,fuel,107610.93714367176,0.004057798814114276,False
76537.50532607356,375.6881,17426.547173331266,-9426.370489287501,5383.822355457043,52.58055152660428,3.662567042282789,17663.0,0.82,508.41,3000.0,295.1071,1.7766597088249971,EIN605P_1588,fuel,105636.49622183279,0.003691580905320429,False
76498.26834222811,397.7874,12212.843172900964,-6983.299762998536,5720.61572944815,52.602665247798285,3.5854946800372964,18768.0,0.82,506.207,3000.0,295.0601,1.7642742145513874,EIN605P_1588,fuel,103776.23589858157,0.00338219612976679,False
76459.2917866135,419.8867,7019.90909531753,-4555.164717963322,6057.40910343923,52.62459430160484,3.5086519281263904,19873.0,0.82,503.9944,3000.0,295.0221,1.7517138847456684,EIN605P_1588,fuel,102029.33917477765,0.0031127253821809685,False
76420.57665488658,441.9861,1848.2497963193273,-2141.1546862822656,6394.202477430275,52.646346484938874,3.432047479119543,20978.0,0.82,501.772,3000.0,294.9764,1.7391000108116816,EIN605P_1588,fuel,100395.18069470052,6.243926625835232e-05,False
76382.12111299127,464.0854,-3302.3389641746917,258.0201758590563,6730.995851421283,52.667915846978026,3.3556794930332154,22083.0,0.82,499.5397,3000.0,294.9611,1.7265539047471223,EIN605P_1588,fuel,98873.37793496539,0.0,False
76343.92049400162,486.1847,-8430.468271758038,2645.0674554369384,7067.78922541225,52.68932731827886,3.2795696069909748,23188.0,0.82,497.2974,2980.0,294.9638,1.7116474574569018,EIN605P_1588,fuel,97168.36352645379,0.0,False
76306.02258084012,508.284,-13535.479840336553,5021.648713102157,7402.322822795385,52.71059645322165,3.203728722004999,24286.0,0.82,495.0601,2759.0,294.9498,1.6681845244041622,EIN605P_1588,fuel,92598.98731918659,0.0,False
76269.03679717265,530.3833,-18620.061339676715,7387.2097383123355,7712.046753332205,52.73171874822723,3.1281179818048734,25302.0,0.82,492.9796,2538.0,294.9288,1.6200391663360107,EIN605P_1588,fuel,88196.55864522797,0.0,False
76233.05893050473,552.4826,-23686.03992614481,9741.853293548536,7996.961017022365,52.75269554372792,3.052711223806621,26237.0,0.82,491.0581,2317.0,294.9026,1.567520262645522,EIN605P_1588,fuel,83940.70471432482,0.0,False
76198.1789582033,574.5819,-28735.179256179334,12085.863270311826,8257.065613865758,52.7735297435166,2.9774831519669407,27090.0,0.817629,487.8827,2096.0,294.845,1.5102402156935952,EIN605P_1588,fuel,79613.39703134118,0.0,False
76164.54114474912,596.6812,-33755.74244899287,14410.476903587367,8492.360543862327,52.79414367564603,2.9026101231698416,27862.0,0.813917,484.0811,1875.0,294.7631,1.4487680328657693,EIN605P_1588,fuel,75302.48753483547,0.0,False
76132.2654183292,618.7805,-38742.13106411468,16710.62021882218,8702.845807012054,52.81449283987431,2.8281775828452904,28553.0,0.810394,480.5683,1654.0,294.6903,1.3839075968182768,EIN605P_1588,fuel,71118.16952387521,0.0,False
76101.42723250708,640.8798,-43696.81929677814,18988.50938844493,8888.521403314922,52.83459784644938,2.7541502810955665,29162.0,0.806977,477.2933,1433.0,294.6246,1.3159787993394463,EIN605P_1588,fuel,67034.33726145886,0.0,False
